"The Grey","Action,Adventure,Drama","A crew of Alaskan oil-drillers find themselves in the wilderness after their plane crashes. As the crew tries to make a camp around the wreckage of the plane, they discover that they are being watched. The plane has crashed near a wolf den, causing these creatures to aggressively attack the survivors. As the wolfs follow them, John Ottway (one of these survivors, played by Liam Neeson) starts to see these people as actual people (as opposed to "assholes...men unfit for mankind"). Separated from society, we start to see these characters for who they are instead of what they were made to be by their circumstances. As Ottaway sees his (now) companions picked off one by one, he questions himself, his companions, and the God didn't used to believe in. Fate, Destiny, Family, and Loss are heavy themes in this deep, yet somehow suspenseful film."
"Oblivion","Action,Adventure,Mystery","In 2077, the human Jack Harper works with his companion Victoria "Vic" on the surveillance station Tech 49. Jack repairs drones and his memory was erased as part of the security process to stay on Earth, and he knows that Earth is completely depleted after sixty years of war against the alien invaders Scavengers "Scavs". The aliens have destroyed the moon and were defeated by nuclear weapons and the earthlings have moved to Jupiter's moon Titan since the planet was completely destroyed. Now Jack has to protect the power stations that use the ocean to supply energy to Titan fixing the drones. He also has recollections of a mysterious woman at the Empire State Building when Earth was habitable. Jack and Vic receive instructions from Sally (Melissa Leo), who is located on the space station Tet, and Vic is anxious to leave Earth in two weeks to join the survivors on Titan. However, Jack has a cabin in a secret place where he likes to stay alone. When the spacecraft Odyssey crashes on Earth, Jack witnesses the drones killing the human crew but he rescues a woman, Julia, who is the woman of his recollections. Julia and Jack recover the flight recorder but they are captured by the Scavengers. Soon they learn that the Scavs are actually a group of humans, who tell Jack that the invasion was a lie. Jack does not believe them, and they release Julia and Jack into the radiation zone to find the truth."
"Wrath of the Titans","Action,Adventure,Fantasy","A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon. The triumvirate had overthrown their powerful father long ago, leaving him to rot in the gloomy abyss of Tartarus, a dungeon that lies deep within the cavernous underworld. Perseus cannot ignore his true calling when Hades, along with Zeus' godly son, Ares (Edgar Ramírez), switch loyalty and make a deal with Kronos to capture Zeus. The Titans' strength grows stronger as Zeus' remaining godly powers are siphoned, and hell is unleashed on earth. Enlisting the help of the warrior Queen Andromeda (Rosamund Pike), Poseidon's demigod son, Argenor (Toby Kebbell), and fallen god Hephaestus (Bill Nighy), Perseus bravely embarks on a treacherous quest into the underworld to rescue Zeus, overthrow the Titans and save mankind."
"Monsters University","Animation,Adventure,Comedy","Mike Wazowski and James P. Sullivan are an inseparable pair, but that wasn't always the case. From the moment these two mismatched monsters met they couldn't stand each other. "Monsters University" unlocks the door to how Mike and Sulley overcame their differences and became the best of friends."
"Epic","Animation,Adventure,Family","The teenager Mary "MK" Katherine returns to the house of her estranged father Professor Bomba, who is a widower scientist obsessed to find tiny creatures that he believes that would live in the forest. MK does not accept the lack of attention of her father with her and decides to leave him again. However the creatures do exist and protect the forest against the evil Boggans and their leader Mandrake that wish to destroy the forest. Near the solstice, Queen Tara chooses a pod to inherit her healing powers, protected by the Leaf-Men and their leader Ronin. However, they are surprised by an attack of Mandrake and the Boggans and Queen Tara is deadly wounded by Mandrake. Meanwhile, MK is leaving home and she looks for her three-leg dog Ozzy that has ran to the forest. She finds Queen Tara dying and she shrinks MK with her powers and gives the pod to her. Further Queen Tara asks MK to take the pod to Nim Galuu. When Ronin meets them, he decides to bring MK and the pod to Nim Galuu, with the protection of the young Leaf-Man Nod and the slugs Mub and Grub. Along the dangerous journey, they are chased by Mandrake that wants to bloom the pod in darkness to destroy the forest."
"The Man with the Golden Gun","Action,Adventure,Crime","Scaramanga, a hit man who is known as "the man with the golden gun", because of the golden gun he carries and the gold bullets he uses on his targets. Bond receives a message supposedly from Scaramanga saying that Bond is his next target. So M decides to relieve Bond of his duties till the danger has been neutralized. But Bond feeling that the mission he was on is of the utmost urgency decides to go and find Scaramanga himself. And he thinks he found him but discovers that Scaramanga is not after him when he had a clear shot at him and missed, which he doesn't do. But the man who was killed is the man he was originally looking for. A scientist working on a device that can make harnessing the sun's energy possible. So he must now find the device."
"Aliens","Action,Adventure,Sci-Fi","Ellen Ripley, the sole survivor of the alien attack on the mining ship Nostromo, awakens half a century later when she is found by a salvage ship. The welcome given to her by the "Company" officials is far from warm, since they refuse to believe her discovery of alien existence and strip her off her flight officer's license. Ripley also discovers, much to her horror, that the planet LV-426 where her crew had encountered an alien species for the first time, is now colonized by the company. But when all contact from the planet is lost Ripley is called back into action again as an advisor to a team of tough space marines with lots of firepower. To get rid of her recurrent nightmares about the alien creature, Ripley prepares for a final battle with the monsters - and this time, there are hundreds of them out there."
"Predator","Action,Adventure,Sci-Fi","The film begins with the arrival of a specialist Army Commando team (led by Alan 'Dutch' Schaeffer) at a US military outpost somewhere non-disclosed in Central America. After a short briefing from the commanding officer there, they learn that they are to rescue a 'Cabinet Minister' whom was in a helicopter that was shot down whilst flying over enemy territory. Accompanied by a CIA operative, they head deep into the jungle; only things are not as they seem. Almost immediately, they find the remnants of another US military team, Green Berets; who have been skinned alive by some unknown enemy. A short while later, they strike the enemy encampment; only to find that they have been set up by the CIA to bring back important military intelligence information, rather than effecting any rescue. But something else is hidden, waiting, watching in the jungle. An immensely advanced and powerful alien that hunts only the most dangerous prey in the universe - the Predator. One after another, the team is picked off as they desperately attempt to escape the jungle by reaching the extraction point as the enemy guerrillas and the Predator close in on their position.. can any of them survive this nightmare?"
"Indiana Jones and the Last Crusade","Action,Adventure","After Adolf Hitler & the Nazis fail to obtain the Ark of the Covenant, Hitler orders the SS and Wehrmacht to go after the cup of Christ - the Holy Grail. Indiana Jones is pressed back into action after a mining magnate's lead researcher disappears mysteriously. The lead researcher is none other than Indy's dad, the feisty Professor Henry Jones. Meeting up with Dr. Elsa Schneider in Venice, Indiana & Marcus Brody discover that a 2nd marker that reveals the location of the grail is buried in the catacombs of a converted church. Escaping from rats, fire, gunmen, and a ship's propeller, Indy discovers that his dad is being held in a castle on the German border with Austria. When he & Dr. Schneider reach the castle Indy locates his father, but Elsa proves herself a turncoat, and even worse - so is the mining magnate, Walter Donovan! After Indy & Henry escape the castle, they head to Berlin to get the map & Henry's diary that provides critical information to those who seek the Grail. Marcus, however, is kidnapped by Nazis in Iskenderun, and Indy & Henry meet up with Sallah and start their own journey toward the 'Canyon of the Crescent Moon'. They run into Donovan & the Nazis, and a huge fight ensues. Will Indy obtain the Grail and gain eternal life for himself & his father, giving the world a future of light, or will Adolf Hitler & the Nazis triumph and send the armies of darkness marching all over the world?"
"Total Recall","Action,Adventure,Sci-Fi","The year is 2084. Douglas Quaid is a construction worker, every night Doug has been having horrible nightmares about the planet Mars and it has become very obsessive for Doug. Doug goes to "Rekall INC" a company that sales false memories of ideal holidays. When Doug has a false memory of a holiday on Mars implanted, it all goes terribly wrong. Doug has lost his memory and he is being chased by a group of assassins and his beautiful wife Lori is a agent who claims his whole life is a fake and he isn't who he is. After discovering he is Hauser, a former Mars Intelligence agent, Quaid goes to the colony on Mars, in hoping of finding answers. Where he meets a woman named Melina who is working for rebels and the assassins are working for Vilos Cohaggen, the colony's corrupt administrator. As Doug sets out to discover who he is and why Cohaagen is after him, Doug not only is finding answers, he also begins to question reality. Is the events of Rekall INC, being chased by assassins and going to Mars really happening? Or Is it all a dream?"
"The Rock","Action,Adventure,Thriller","Stanley Goodspeed, who lives in Washington D.C., is a biochemist who works for the FBI. Soon after his fiancée Carla Pestalozzi announces that she is pregnant, Stanley gets a call from FBI director James Womack. Womack tells Stanley that San Francisco's Alcatraz Island has been taken hostage, along with 81 tourists, by marine General Francis Xavier Hummel who, for years, has been protesting the government's refusal to pay benefits to families of war veterans who died during covert military operations. The death of his wife Barbara Hummel on March 9, 1995 drove General Hummel over the edge, and now he's holding hostages in order to get his point across. Stanley is needed because General Hummel has stolen some VX gas warheads and has announced that he will launch them onto San Francisco unless his demands are met. Stanley knows how to disarm the bombs, but Stanley needs someone who knows Alcatraz well enough to get him inside. That man is former British intelligence agent John Patrick Mason, who has been in prison for the past 30 years without a trial because he was accused of stealing the private files of J. Edgar Hoover. In 1962, John became the only inmate ever to escape from Alcatraz, and he stayed out of Alcatraz long enough to father a daughter named Jade Angelou. Despite his extreme hatred of the FBI, John agrees to help Stanley. When John and Stanley are sent into Alcatraz with a Navy SEAL team, General Hummel's men kill the entire SEAL team, leaving Stanley and John to work on their own to rescue the hostages."
"The Fifth Element","Action,Adventure,Sci-Fi","There are cycles in the Universe when great evil threatens all life in the Universe. The Ultimate weapon against evil, devised long ago, is called "The Fifth Element", stored on Earth for safekeeping. When a Professor discovered it in the 1910's, he found it very astonishing. However, a group of beings known as the Monascheiwans came to Earth to take the fifth element to utilize it for their own well-being, promising to return it in time for the next cycle. In the distant future of the 2200's, the Earth is a very different place, yet much the same... People smoke, break laws, make messes. In the megalopolis of New York, a former elite commando named Korban Dallas is now a taxi driver. As the Monascheiwans were returning the Fifth Element to Earth to fend of the rising evil, they are destroyed by a ruthless race of beings known as Mangalores. Discovered in the remains of the Monascheiwans' ship, is a remnant of the Fifth Element, from which they re-create "the perfect being", The Fifth Element, named "Leeloo", who drops in on Korban Dallas in his cab... literally. Dallas keeps her free from government control and brings her to a priest named Vito Cornillius, who, seeing the coming Evil in the prophecies, is attempting to find the Elemental Stones needed to power the Fifth Element. He is getting in the way of a ruthless businessman named Zorg, who is already operating under the sway of Evil."
"The Lost World: Jurassic Park","Action,Adventure,Sci-Fi","With the apparent public discovery of the 'Site B' production island full of dinosaurs, John Hammond assembles a team to visit and document the area before it is exploited by others. Included in the four man team are Dr. Ian Malcolm and his girlfriend, Dr. Sarah Harding. When the team reaches the island, they soon discover the presence of another group of people. This new group however are not there for biological data but instead have something more sinister in mind. After a series of events, both groups become stranded when all their communication equipment is lost. It is then that the terror really begins as both groups scramble for their lives."
"O Brother, Where Art Thou?","Adventure,Comedy,Crime","Ullyses Everett McGill, sick of breaking rocks in the heat of a Mississippi summer, escapes with his two dim accomplices, Delmar and Pete. Trying to reclaim a buried treasure before its lost forever underneath a lake, the three make their way to Everett's homestead. Along the way, they meet a contriving one-eyed Bible salesman, a blind prophet, a trio of sexy sirens, and a man who sold his soul to the devil. In their race to reach the treasure before it's flooded, they end up crashing a Ku Klux Klan lynch mob, help a sensitive Baby Face Nelson rob three banks in two hours, and even have enough time to put out a best-selling record as The Soggy Bottom Boys."
"Jurassic Park III","Action,Adventure,Fantasy","Eight years after the InGen incident, Dr. Alan Grant is happy with his life far from any dinosaurs other than fossilized. Unfortunately, he is extremely short in research money, and therefore accepts the offer of wealthy businessman Paul Kirby: A low flight over isolated Isla Sorna, where InGen's second research site was located, and Dr. Grant can fund his future research for a long time. What Dr. Grant didn't know is that Kirby just needs a dinosaur expert to help him and his wife find their 14-year-old son Eric, who crashed on the island while paragliding. What he did suspect, but never wanted to witness, is that the Velociraptors have evolved into a communicating species (and seemingly all along had the capability to do so), now being smarter than primates."
"Shrek","Animation,Adventure,Comedy","Shrek is a big ogre who lives alone in the woods, feared by all the people in the land of Duloc. When Lord Farquaad, the ruler of Duloc, exiles all the fairy-tale beings to the woods, Shrek loses his peaceful life and his home becomes a refugee camp. So he sets out to find Lord Farquaad and convince him to take the fairy-tale beings back where they belong, and leave him alone. Lord Farquaad accepts, under one condition. Shrek must first go and find the beautiful young princess Fiona, who will become Farquaad's bride. So the big Ogre begins his quest, along with his newfound donkey friend..."
"X2","Action,Adventure,Sci-Fi","Already living in a society that mistrusts them, the mutants are faced with even more discrimination after an unforeseen enemy - who may be a mutant with extraordinary powers - launches a devastating attack. The news of the assault causes a public outcry against the mutants, including renewed support for the Mutant Registration Act, and William Stryker, a military leader rumored to have experimented on mutants (possibly including Wolverine), is among the most vocal supporters of the legislation. Stryker puts into motion a plan to eradicate the mutants and begins an offensive on the X-Men mansion and school. Magneto, having escaped from his plastic prison, forms an unlikely alliance with Professor Xavier to stop Stryker. Meanwhile, Wolverine heads north to investigate his past."
"The Matrix Revolutions","Action,Adventure,Sci-Fi","As Neo somehow becomes trapped in a train station between The Matrix and the real world, Morpheus, Trinity, and Seraph set out to rescue him by means of the Merovingian. As this is going on, the Machines are approaching Zion with the intent of laying waste to every human there, but they do not realize that something is taking over The Matrix, with the intent of destroying everything: Smith. After Neo is freed, he and Trinity take the Logos and make a beeline for the Machine City. The Machines have reached Zion and the battle of a lifetime rages on. However, there is one way to save Zion and put an end to the war, and that is Neo. He must venture into the Matrix and put an end to Smith's evil plans once and for all, and if he succeeds, Zion will live to see another day. It's like the Oracle says, "Everything that has a beginning has an end.""
"Spider-Man 2","Action,Adventure,Fantasy","Peter Parker can't seem to catch any kind of break. Being Spider-Man has brought him nothing but problems as far as his personal life is concerned. Not only that, Mary Jane Watson is engaged to astronaut John Jameson, and Peter may lose her forever. Things are so bad for him that he is pushed past his breaking point, so he decides that he doesn't want to be a super hero anymore, until a freak accident transforms Dr. Otto Octavius into Dr. Octopus, a super-villain with four metal tentacles protruding from his torso. Peter realizes that only Spider-Man can stop him but, of course, problems arise. Mary Jane gets caught in the middle, and Harry Osborn, who still blames the web-slinger for the death of his father Norman Osborn, also the Green Goblin, wants him dead. Spider-Man will have to push himself past his limits if he's going to survive."
"Van Helsing","Action,Adventure,Fantasy","During the late 19th century, legendary vampire hunter Gabriel Van Helsing is a man cursed with a past he cannot recall and driven by a mission he cannot deny. Van Helsing finds a land still mired in the past, where legendary creatures of darkness come to life. A place ruled over by the evil, seductive and unbeatable vampire, Count Dracula. It is Dracula that Van Helsing has been sent to terminate. Anna Valerious is one of the last of a powerful royal family, now nearly annihilated by Dracula. A fearless hunter in her own right, Anna is bent on avenging her ancestors and ending an ancient curse by killing the vampire. Joined by a common foe, Van Helsing and Anna set out to destroy Dracula along with his empire of fear. But in challenging an enemy who never dies, Van Helsing uncovers a secret he never imagined and comes face-to-face with the unresolved mysteries of his own enshrouded past."
"Madagascar","Animation,Adventure,Comedy","At New York's Central Park Zoo, a lion, a zebra, a giraffe, and a hippo are best friends and stars of the show. But when one of the animals goes missing from their cage, the other three break free to look for him, only to find themselves reunited ... on a ship en route to Africa. When their vessel is hijacked, however, the friends, who have all been raised in captivity, learn first-hand what life can be like in the wild."
"Fantastic Four","Action,Adventure,Fantasy","Reed Richards, a brilliant but timid and bankrupt scientist, is convinced that evolution can be triggered by clouds of cosmic energy, and has calculated that Earth is going to pass one of these clouds soon. Together with his friend and partner, the gruff yet gentle astronaut muscle-man Ben Grimm, Reed convinces his conceited MIT classmate Dr. Victor Von Doom, now CEO of his own enterprise, to allow him access to his privately-owned space station. Von Doom agrees in exchange for control over the experiment and a majority of the profits from whatever benefits it brings. He thus brings aboard Susan Storm, his shy, though assertive chief genetics researcher and a former lover of Reed's with whom she had an acrimonious break-up, and her diametrically opposed brother Johnny, the maverick and hot-headed playboy pilot. The astronauts make it home intact; however, before long they begin to mutate, developing strange and amazing powers as a result of their exposure to the cloud! Reed is able to stretch like rubber; Sue can turn invisible and create force fields, especially when angered; Johnny can produce fire at supernova temperatures, and is able to fly; and Ben is transformed into "The Thing", a large, rock-like creature with super strength. After Ben, brooding about his situation on the Brooklyn Bridge, inadvertently causes a major traffic pile-up whilst attempting to stop a man about to commit suicide, the four manage to use their powers to prevent any loss of life and to rescue a fire truck and its crew from falling off the bridge in a resulting explosion. The media dubs the team the 'Fantastic Four', and whilst Johnny eagerly embraces his powers and new life, Ben - the most heavily disfigured - particularly suffers from his transformation; his disfigurement has caused his fiancée to abandon him and has seen him shunned and feared by much of New York. Blaming himself, Reed vows to return Ben to his human form, and he, Sue and Ben work on a cure, constructing a healing chamber in Reed's high tech Baxter Building loft-turned-laboratory. During this time, Reed and Susan begin to grow close once again, and Susan admits that she is not interested in Victor, but ended their relationship because Reed feared to commit, thinking only in terms of variables. Unknown to the others, however, Victor's body is also mutating; he is turning into organic metal capable of absorbing and manipulating electrical energy known as Doctor Doom. As a result of the disastrous expedition, his company is going bankrupt and he is losing public stature; blaming Reed for his misfortunes, Victor swears revenge. And Reed, Ben, Susan, and Johnny must defeat Victor Von Doom and foil his evil plans once and for all."
"The Island","Action,Adventure,Sci-Fi","Lincoln Six-Echo is a resident of a seemingly Utopian but contained facility in the year 2019. Like all of the inhabitants of this carefully controlled environment, Lincoln hopes to be chosen to go to the "The Island" - reportedly the last uncontaminated spot on the planet. But Lincoln soon discovers that everything about his existence is a lie. He and all of the other inhabitants of the facility are actually human clones. Lincoln makes a daring escape with a beautiful fellow resident named Jordan Two-Delta. Relentlessly pursued by the forces of the sinister institute that once housed them, Lincoln and Jordan engage in a race for their lives to literally meet their makers."
"Serenity","Action,Adventure,Sci-Fi","The crew of the Serenity is getting desperate. They have lain lower and lower to protect their doctor, Simon Tam, and his telepathic traumatized little sister, River, from the alliance, whom he rescued her from a year earlier. This has made getting jobs harder and now they are desperate. When they take River on a robbery during which Reavers (humans who have gone crazy and turned into cannibals) attack, Simon decides that its time to leave the crew of the Serenity for his and River's safety. She then mutters "Miranda" and goes berserk and nearly shoots Capt. Malcolm Reynolds, until her brother says the safety word to put her to sleep. Reynolds decides to take them back on board for safety, only now an alliance operative is on their tracks and making Reynolds determined to find out what "Miranda" is and what the Alliance is hiding."
"Pirates of the Caribbean: Dead Man's Chest","Action,Adventure,Fantasy","As they are getting married, swashbuckling former blacksmith Will Turner and Elizabeth Swan, daughter of Governor Weatherby Swann, are both arrested by Lord Cutler Beckett and are sentenced to death. Beckett makes a deal with Will for his freedom, Beckett wants Will to find his old friend, pirate Captain Jack Sparrow and give him Jack's magic compass. Agreeing, Will tracks down Jack and finds him and his crew of The Black Pearl on a tribal island inhabited by cannibalistic tribal warriors. Jack makes a deal with Will and he will only give Will his compass, if Will agrees to help him find a key to a chest containing the heart of the octopus like Davy Jones, captain of The Flying Dutchman, so he may free his soul from eternal servitude. Pursued by Davy Jones and his crew of undead warriors and his creature that lives in the sea "The Kraken", Will and Elizabeth go in aid of Jack as they set out to get to the chest first before Davy Jones does, which could spell doom for Jack and his companions and Will must succeed in giving Lord Beckett, the compass, as Beckett plots to put a end to the pirates forever."
"Pirates of the Caribbean: At World's End","Action,Adventure,Fantasy","After Elizabeth, Will, and Captain Barbossa rescue Captain Jack Sparrow from the the land of the dead, they must face their foes, Davy Jones and Lord Cutler Beckett. Beckett, now with control of Jones' heart, forms a dark alliance with him in order to rule the seas and wipe out the last of the Pirates. Now, Jack, Barbossa, Will, Elizabeth, Tia Dalma, and crew must call the Pirate Lords from the four corners of the globe, including the infamous Sao Feng, to gathering. The Pirate Lords want to release the goddess Calypso, Davy Jones's damned lover, from the trap they sent her to out of fear, in which the Pirate Lords must combine the 9 pieces that bound her by ritual to undo it and release her in hopes that she will help them fight. With this, all pirates will stand together and will make their final stand for freedom against Beckett, Jones, Norrington, the Flying Dutchman, and the entire East India Trading Company."
"Spider-Man 3","Action,Adventure,Fantasy","After Mary Jane and Peter Parker have confessed their love for one another, we start things off with them happier than ever. Spider-Man is still doing what he does best - saving the world. Mary Jane is the star of a great broadway show. However, through all the silver linings, Harry is still blaming Peter for killing his father. After multiple attempts at trying to reason with him and patch things up, Harry finally confronts Peter and they engage in a brutal battle leaving Harry with temporary amnesia. During this time Peter encounters a symbiote, which attaches itself to his Spidey suit. After awhile Peter can feel a difference in his behavior (more aggressive) but as well his powers are amplified. Struggling to save his relationship with Mary Jane he removes the suit using the bells of the church and the suit finally grabs hold of Eddie Brock. Eddie was currently praying Peter would be killed for all the embarrassment that Peter's caused him. Not a minute too soon, Peter gets back to normal, but seems to have lost Mary Jane - and what's worse is she is held captive by Venom and Sandman - who have seem to have join forces. After realizing this, Peter asks Harry for help, but is declined since Harry has gotten his memory back. As Peter goes to face both villains, Harry is told the truth about his father and decides to help Spider-Man. The final battle comes down to Harry and Spider-Man against Venom and Sandman. Who will win?"
"Kung Fu Panda","Animation,Action,Adventure","It's the story about a lazy, irreverent slacker panda, named Po, who is the biggest fan of Kung Fu around...which doesn't exactly come in handy while working every day in his family's noodle shop. Unexpectedly chosen to fulfill an ancient prophecy, Po's dreams become reality when he joins the world of Kung Fu and studies alongside his idols, the legendary Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- under the leadership of their guru, Master Shifu. But before they know it, the vengeful and treacherous snow leopard Tai Lung is headed their way, and it's up to Po to defend everyone from the oncoming threat. Can he turn his dreams of becoming a Kung Fu master into reality? Po puts his heart - and his girth - into the task, and the unlikely hero ultimately finds that his greatest weaknesses turn out to be his greatest strengths."
"Predators","Action,Adventure,Sci-Fi","The mercenary Royce; the military Isabelle; the Russian soldier Nikolai; the San Quentin criminal Stans; the Sierra Leone militia Mombasa; the drug lord Cuchillo; the Yakuza Hanzo; and the Doctor Edwin awake in free fall but they succeed to open their parachutes landing in a jungle. Soon they discover that they are on another planet and they are prey of aliens in a deadly hunting game, and they need to join forces to destroy their predators and survive."
"Shrek Forever After","Animation,Adventure,Comedy","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away -- where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met -- he sets out to restore his world and reclaim his true love."
"Hanna","Action,Adventure,Thriller","Hanna (Ronan) is a teenage girl. Uniquely, she has the strength, the stamina, and the smarts of a soldier; these come from being raised by her father (Bana), an ex-CIA man, in the wilds of Finland. Living a life unlike any other teenager, her upbringing and training have been one and the same, all geared to making her the perfect assassin. The turning point in her adolescence is a sharp one; sent into the world by her father on a mission, Hanna journeys stealthily across Europe while eluding agents dispatched after her by a ruthless intelligence operative with secrets of her own (Blanchett). As she nears her ultimate target, Hanna faces startling revelations about her existence and unexpected questions about her humanity."
"Kung Fu Panda 2","Animation,Action,Adventure","In the Valley of Peace, Po Ping is revelling in his fulfilled dreams as he serves as the fabled Dragon Warrior protecting his home with his heroes now his closest friends. However, Po and company learn that the murderous Lord Shen of Gongman City is threatening the land with a fearsome new weapon that could mean the end of kung fu. They attempt to stop him, but the panda is burdened with crippling memory flashbacks linked to this villain. Now with China in the balance, Po must learn about his past and find true inner peace against all opposition."
"Puss in Boots","Animation,Adventure,Comedy","Years before meeting Shrek and Donkey, the adorable but tricky Puss in Boots must clear his name from all charges making him a wanted fugitive. While trying to steal magic beans from the infamous criminals Jack and Jill, the hero crosses paths with his female match, Kitty Softpaws, who leads Puss to his old friend, but now enemy, Humpty Dumpty. Memories of friendship and betrayal enlarges Puss' doubt, but he eventually agrees to help the egg get the magic beans. Together, the three plan to steal the beans, get to the Giant's castle, nab the golden goose, and clear Puss' name."
"Act of Valor","Adventure,Action,Thriller","An unprecedented blend of real-life heroism and original filmmaking, Act of Valor stars a group of active-duty Navy SEALs in a powerful story of contemporary global anti-terrorism. Inspired by true events, the film combines stunning combat sequences, up-to-the minute battlefield technology and heart-pumping emotion for the ultimate action adventure. Act of Valor takes audiences deep into the secretive world of the most elite, highly trained group of warriors in the modern world. When the rescue of a kidnapped CIA operative leads to the discovery of a deadly terrorist plot against the U.S., a team of SEALs is dispatched on a worldwide manhunt. As the valiant men of Bandito Platoon race to stop a coordinated attack that could kill and wound thousands of American civilians, they must balance their commitment to country, team and their families back home. Each time they accomplish their mission, a new piece of intelligence reveals another shocking twist to the deadly terror plot, which stretches from Chechnya to the Philippines and from Ukraine to Somalia. The widening operation sends the SEALs across the globe as they track the terrorist ring to the U.S.-Mexico border, where they engage in an epic firefight with an outcome that has potentially unimaginable consequences for the future of America."
"Journey 2: The Mysterious Island","Action,Adventure,Comedy","The 17-year-old Sean Anderson receives a coded signal and his stepfather Hank helps him to decipher the message. They find that Sean's grandfather Alexander Anderson has found the mysterious island in the Pacific described by Jules Verne and two other writers in their novels. The stubborn Sean wants to travel to the coordinates and Hank decides to buy the tickets and travel with the teenager to a small island nearby the location. They rent an old helicopter owned by the locals Gabato and his teenage daughter Kailani and the group heads to the unknown spot. Along their journey, they cross a hurricane and crash in the island. They find a beautiful and dangerous place, surrounded by forests, volcanoes with lava of gold and menacing life forms. The meet also the old Alexander and Hank discovers that the island is sinking. Now their only chance to survive is to find the legendary Nautilus."
"Superman","Action,Adventure,Fantasy","March 1938 - while a child reads a comic book about the largest newspaper in the city of Metropolis, in a distant galaxy an advanced race of humans reside on the planet Krypton. Three traitors who have attempted to overthrow Krypton's ruling council are sentenced by the planet's greatest scientist, Jor-El, to an enclosed extra-dimensional prison drifting through space. However, Jor-El's more pressing concern lies in the orbital shift of Krypton, which is sending it into the fatal gravitational pull of its crimson central star, a fact blithely ignored by the ruling council. Effectively placed under house arrest by the council, Jor-El and his wife Lara consent to sending their infant son, Kal-El, to a primitive planet six galaxies distant, known as Earth, where a yellow sun will fuse with his irradiated molecular density to make him strong, fast, and virtually invulnerable. The tiny starship bearing Kal-El escapes Krypton's gravity just before the planet is sucked into its red sun and both bodies are obliterated. Years later the starship reaches Earth and crashlands on a vast wheatfield near Smallville, Kansas, before local farmers Martha and Jonathan Kent. Deciding to adopt the child within the strange craft, the Kents name him Clark and he loves them as his true parents. Many years pass and he is now a high schooler shunned by many of his peers. But following a tragic incident, he learns the truth about his genesis, and a personal exodus to the very summit of the North Pole leads to the creation of a vast crystaline fortress within which Kal-El learns the full truth of his existence from the spirit of his true father, Jor-El. He now becomes a fully matured man, clad in a red and blue costume bearing the S-shaped crest of the House Of El, with the mission of protecting his newly adopted home planet in the memory of his true homeworld, and in such capacity he disguises himself as a meek newswriter in which guise he can learn of threats to his adopted homeworld - one of which occurs in an act of trachery by an arrogant criminal mastermind living in a vast headquarters 200 feet beneath the surface of Metropolis, an act of treachery that sends nuclear missiles flying off course and detonates a gigantic earthquake that threatens to destroy California."
"Indiana Jones and the Temple of Doom","Action,Adventure","1935. At a swanky nightclub in Hong Kong, Indiana Jones confronts Lao Che, a Chinese gangster, for a trade - a reward in exchange for the ashes of a Ming dynasty emperor. The gangster's sons, however, won't let Indy get out of the trade alive, and a violent struggle ensues that snares up the gangster's moll, torch singer Wilhelmina Scott. Indy and Willie escape with Indy's pre-teen sidekick, Short Round, and fly out of Hong Kong - unaware their plane belongs to Lao Che and the two pilots are ordered to bail out over India. Indy, Willie, and Shorty manage to escape and wind up being greeted by a village elder who shows them the ruins of his village - ruins caused by the theft of three stones of great magic power, taken to a gigantic mountaintop palace. The palace, however, belongs to a peaceful young Indian prince who assures that no such action occurred from his palace. Indy, however, is attacked in his bedroom and finds a vast underground system of caverns that lead to an ancient terrorist cult long thought dead, a cult that has kidnapped the children of the village and is using them to dig for the magic stones. When Indy and his friends are captured they are to be sacrificed to the pit of molten rock, but a violent showdown begins that erupts into a savage brawl, gunfire, a mad mine car pursuit, the collapse of an underground dam, and a showdown at a rope bridge that threatens to kill Indy, his friends, and the cult."
"Starship Troopers","Action,Adventure,Sci-Fi","Earth is united under militaristic organization called "Federation". Even in 4school students like Johnny Rico are thought about importance of serving to the Federation. On the surface atmosphere looks pretty relaxed, Johnny is dating beautiful Carmen, he has successful high school football career, loyal friends and rich parents. In the background Federation is in war with highly intelligent insectoid population that has colonized many worlds and are now trying to exterminate humans. Carmen decides to go to a school for a pilot in hope of commanding her own space ship one day and Johnny follows her not wanting to separate, but they eventually get separated in the line of duty when Johnny ends up in the Infantry and Carmen in the Fleet. When tragedy obliterates their home city of Buenos Aires, Johnny gets determined more than ever to put an end to the insectoid aggressor. Driven by hatred of the insectoids, and jealousy for Carmen's new boyfriend, Johnny strives to become one of the best soldiers Federation has ever seen... But "bugs" prove to be smarter and more resilient than he originally thought..."
